,game_id,at_bat_index,ab_start_time,ab_end_time,inning,half_inning,is_complete,event_type,play_event_description,batter_id,batter_name,pitcher_id,pitcher_name,pitcher_hand,batter_side,result_type,play_result_event,play_result_description,rbi,home_score,away_score,is_out,balls,strikes,outs,pitch_number,call_code,call_description,pitch_type,pitch_code,ball_color,trail_color,is_in_play,is_strike,is_ball,play_balls,play_strikes,play_outs,start_speed,end_speed,strike_zone_top,strike_zone_zottom,zone,plate_time,extension,break_angle,break_length,break_vertical,break_vertical_induced,break_horizontal,spin_rate,spin_direction,launch_speed,launch_angle,total_distance,trjaectory,hardness,location,hit_x,hit_y,runner1_id,runner1_name,runner1_start,runner1_end,runner1_out_base,runner1_is_out,runner1_credit_rbi,runner1_credit_earned,runner1_event,coordinates_ay,coordinates_az,coordinates_pfxx,coordinates_pfxz,coordinates_px,coordinates_pz,coordinates_vx0,coordinates_vy0,coordinates_vz0,coordinates_x,coordinates_y,coordinates_x0,coordinates_y0,coordinates_z0,coordinates_ax,runner2_id,runner2_name,runner2_start,runner2_end,runner2_out_base,runner2_is_out,runner2_credit_rbi,runner2_credit_earned,runner2_event,runner3_id,runner3_name,runner3_start,runner3_end,runner3_out_base,runner3_is_out,runner3_credit_rbi,runner3_credit_earned,runner3_event,runner4_id,runner4_name,runner4_start,runner4_end,runner4_out_base,runner4_is_out,runner4_credit_rbi,runner4_credit_earned,runner4_event,runner5_id,runner5_name,runner5_start,runner5_end,runner5_out_base,runner5_is_out,runner5_credit_rbi,runner5_credit_earned,runner5_event,runner6_id,runner6_name,runner6_start,runner6_end,runner6_out_base,runner6_is_out,runner6_credit_rbi,runner6_credit_earned,runner6_event,updated_at
50,777940,77,2025-05-14T01:35:38.144Z,2025-05-14T01:37:01.308Z,9,top,1,pitch,Swinging Strike,686765,Nick Sogard,676684,Will Vest,R,L,atBat,Strikeout,Nick Sogard called out on strikes.,0,6,6,1,2,3,3,3,S,Swinging Strike,Changeup,CH,"rgba(170, 21, 11, 1.0)","rgba(0, 85, 254, 1.0)",0,1,0,1,2,2,90.3,82.8,3.11,1.4,13,0.41754,6.45693,31.2,7.2,-29.2,4.4,17.9,1678.0,235.0,,,,,,,,,686765,Nick Sogard,,,1B,1,0,0,Strikeout,28.1429,-26.7976,-10.6581,3.08759,-0.747884,0.998743,6.4995,-131.247,-5.93753,145.51,211.81,-1.87341,50.0042,5.28976,-18.5694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:46:49
51,777940,77,2025-05-14T01:35:38.144Z,2025-05-14T01:37:01.308Z,9,top,1,pitch,Ball,686765,Nick Sogard,676684,Will Vest,R,L,atBat,Strikeout,Nick Sogard called out on strikes.,0,6,6,1,2,3,3,4,B,Ball,Four-Seam Fastball,FF,"rgba(39, 161, 39, 1.0)","rgba(188, 0, 33, 1.0)",0,0,1,2,2,2,96.5,87.3,3.1584,1.38181,11,0.391713,6.42567,22.8,3.6,-12.7,16.8,5.3,2179.0,215.0,,,,,,,,,686765,Nick Sogard,,,1B,1,0,0,Strikeout,34.5501,-13.5801,-3.61976,9.40946,-0.168533,4.05557,5.7807,-140.337,-1.57624,123.42,129.28,-1.7937,50.0005,5.51831,-7.15191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:46:49
52,777940,77,2025-05-14T01:35:38.144Z,2025-05-14T01:37:01.308Z,9,top,1,pitch,Called Strike,686765,Nick Sogard,676684,Will Vest,R,L,atBat,Strikeout,Nick Sogard called out on strikes.,0,6,6,1,2,3,3,5,C,Called Strike,Four-Seam Fastball,FF,"rgba(170, 21, 11, 1.0)","rgba(188, 0, 33, 1.0)",0,1,0,2,3,2,96.4,88.1,3.05852,1.38744,7,0.390894,6.44251,27.6,2.4,-11.9,17.6,6.1,2187.0,207.0,,,,,,,,,686765,Nick Sogard,,,1B,1,0,0,Strikeout,32.0481,-11.218,-4.0473,10.5417,-0.309228,1.77523,5.67569,-140.19,-7.74839,128.79,190.85,-1.83535,50.006,5.30961,-8.04837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:46:49
53,777927,9,2025-05-14T22:58:40.634Z,2025-05-14T22:59:39.214Z,2,top,1,pitch,Swinging Strike,686765,Nick Sogard,669373,Tarik Skubal,L,R,atBat,Lineout,Nick Sogard lines out to right fielder Akil Baddoo.,0,0,1,1,1,1,2,1,S,Swinging Strike,Changeup,CH,"rgba(170, 21, 11, 1.0)","rgba(0, 85, 254, 1.0)",0,1,0,0,1,1,88.9,82.3,3.08,1.39,14,0.422334,6.40994,24.0,7.2,-29.0,5.4,-13.1,1956.0,143.0,,,,,,,,,686765,Nick Sogard,,,1B,1,0,0,Lineout,25.0636,-25.8747,7.86244,3.68945,0.22358,1.25518,-5.85748,-129.32,-6.98453,108.48,204.89,1.48801,50.0023,5.95501,13.4173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:46:56
54,777927,9,2025-05-14T22:58:40.634Z,2025-05-14T22:59:39.214Z,2,top,1,pitch,Ball,686765,Nick Sogard,669373,Tarik Skubal,L,R,atBat,Lineout,Nick Sogard lines out to right fielder Akil Baddoo.,0,0,1,1,1,1,2,2,B,Ball,Sinker,SI,"rgba(39, 161, 39, 1.0)","rgba(50, 0, 221, 1.0)",0,0,1,1,1,1,99.1,91.2,2.92606,1.32052,12,0.378678,6.41147,33.6,4.8,-16.0,11.8,-10.4,2254.0,155.0,,,,,,,,,686765,Nick Sogard,,,1B,1,0,0,Lineout,31.4143,-17.577,6.36783,6.87892,0.242088,3.18811,-5.84051,-144.263,-4.85791,107.77,152.7,1.4588,50.0021,5.96628,13.5131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:46:56
55,777927,9,2025-05-14T22:58:40.634Z,2025-05-14T22:59:39.214Z,2,top,1,pitch,"In play, out(s)",686765,Nick Sogard,669373,Tarik Skubal,L,R,atBat,Lineout,Nick Sogard lines out to right fielder Akil Baddoo.,0,0,1,1,1,1,2,3,X,"In play, out(s)",Sinker,SI,"rgba(26, 86, 190, 1.0)","rgba(50, 0, 221, 1.0)",1,0,0,1,1,1,97.1,89.2,3.08,1.39,3,0.387067,6.42202,34.8,4.8,-18.5,10.4,-12.6,2186.0,148.0,86.8,17.0,239.0,line_drive,medium,9.0,168.34,114.25,686765,Nick Sogard,,,1B,1,0,0,Lineout,30.8797,-19.5008,7.56413,6.24231,0.630627,2.82085,-5.57691,-141.278,-5.14372,92.96,162.62,1.64314,50.0037,5.91077,15.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:46:56
56,777927,31,2025-05-14T23:40:40.404Z,2025-05-14T23:41:29.037Z,5,top,1,pitch,Called Strike,686765,Nick Sogard,669373,Tarik Skubal,L,R,atBat,Groundout,"Nick Sogard grounds out, shortstop Trey Sweeney to first baseman Colt Keith.",0,2,2,1,1,1,1,1,C,Called Strike,Changeup,CH,"rgba(170, 21, 11, 1.0)","rgba(0, 85, 254, 1.0)",0,1,0,0,1,0,88.8,81.4,2.95585,1.3612,2,0.423779,6.30348,27.6,7.2,-28.7,6.0,-14.9,1970.0,143.0,,,,,,,,,686765,Nick Sogard,,,1B,1,0,0,Groundout,26.887,-26.2138,9.02539,3.52363,0.0059592,2.96624,-6.40033,-129.241,-2.87311,116.77,158.69,1.34165,50.0043,6.10527,15.2724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:46:56
57,777927,31,2025-05-14T23:40:40.404Z,2025-05-14T23:41:29.037Z,5,top,1,pitch,Ball,686765,Nick Sogard,669373,Tarik Skubal,L,R,atBat,Groundout,"Nick Sogard grounds out, shortstop Trey Sweeney to first baseman Colt Keith.",0,2,2,1,1,1,1,2,B,Ball,Slider,SL,"rgba(39, 161, 39, 1.0)","rgba(0, 0, 254, 1.0)",0,0,1,1,1,0,90.6,84.0,2.9771,1.38942,12,0.412782,6.43464,6.0,6.0,-25.3,7.6,2.9,2264.0,167.0,,,,,,,,,686765,Nick Sogard,,,1B,1,0,0,Groundout,25.0044,-24.1876,-1.55209,4.46374,1.70848,2.81927,-0.125464,-132.095,-3.79872,51.88,162.66,1.95837,50.0007,6.02966,-2.77493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:46:56
58,777927,31,2025-05-14T23:40:40.404Z,2025-05-14T23:41:29.037Z,5,top,1,pitch,"In play, out(s)",686765,Nick Sogard,669373,Tarik Skubal,L,R,atBat,Groundout,"Nick Sogard grounds out, shortstop Trey Sweeney to first baseman Colt Keith.",0,2,2,1,1,1,1,3,X,"In play, out(s)",Sinker,SI,"rgba(26, 86, 190, 1.0)","rgba(50, 0, 221, 1.0)",1,0,0,1,1,0,98.3,90.3,3.08,1.39,9,0.382623,6.59334,42.0,3.6,-14.2,14.2,-12.4,2313.0,148.0,67.6,-15.0,11.0,ground_ball,medium,6.0,119.39,157.26,686765,Nick Sogard,,,1B,1,0,0,Groundout,31.6858,-14.2256,7.47345,8.64106,0.389533,1.84794,-6.10231,-142.931,-8.73116,102.15,188.89,1.57687,50.0055,5.82749,15.5284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:46:56
59,777927,50,2025-05-15T00:15:12.991Z,2025-05-15T00:15:54.730Z,7,top,1,pitch,Ball,686765,Nick Sogard,669373,Tarik Skubal,L,R,atBat,Single,Nick Sogard singles on a sharp line drive to left fielder Riley Greene.,0,5,2,0,1,0,1,1,B,Ball,Knuckle Curve,KC,"rgba(39, 161, 39, 1.0)","rgba(153, 171, 0, 1.0)",0,0,1,1,0,1,79.6,73.6,2.88748,1.29938,12,0.471541,6.44595,4.8,10.8,-47.6,-4.8,4.1,2318.0,317.0,,,,,,,,,686765,Nick Sogard,,1B,,0,0,0,Single,21.0739,-36.1121,-2.13657,-2.88029,0.93472,3.14731,-0.876718,-116.021,0.834687,81.37,153.8,1.59471,50.0026,6.21603,-2.92154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:46:56
60,777927,50,2025-05-15T00:15:12.991Z,2025-05-15T00:15:54.730Z,7,top,1,pitch,"In play, no out",686765,Nick Sogard,669373,Tarik Skubal,L,R,atBat,Single,Nick Sogard singles on a sharp line drive to left fielder Riley Greene.,0,5,2,0,1,0,1,2,D,"In play, no out",Sinker,SI,"rgba(26, 86, 190, 1.0)","rgba(50, 0, 221, 1.0)",1,0,0,1,0,1,97.1,88.6,3.08,1.39,1,0.388368,6.55193,37.2,4.8,-15.1,14.0,-11.6,2311.0,155.0,105.6,12.0,219.0,line_drive,hard,7.0,63.61,95.95,686765,Nick Sogard,,1B,,0,0,0,Single,32.7382,-15.279,7.26645,8.3937,-0.374685,2.63169,-7.38995,-141.138,-6.47956,131.28,167.72,1.3361,50.0047,5.94487,14.6312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:46:56
61,777927,62,2025-05-15T00:46:00.711Z,2025-05-15T00:48:05.225Z,8,top,1,pitch,Ball,686765,Nick Sogard,592454,Tommy Kahnle,R,L,atBat,Groundout,Nick Sogard grounds out to first baseman Colt Keith.,0,5,5,1,3,2,3,1,B,Ball,Changeup,CH,"rgba(39, 161, 39, 1.0)","rgba(0, 85, 254, 1.0)",0,0,1,1,0,2,86.9,80.5,3.12515,1.3892,14,0.432661,6.99557,19.2,8.4,-35.5,0.6,12.4,1262.0,254.0,,,,,,,,,686765,Nick Sogard,,,1B,1,0,0,Groundout,23.4623,-31.0458,-8.02866,0.692087,1.55808,1.14066,10.7023,-126.151,-3.86242,57.61,207.98,-1.67829,50.0014,5.16934,-13.0582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:46:56
62,777927,62,2025-05-15T00:46:00.711Z,2025-05-15T00:48:05.225Z,8,top,1,pitch,Ball,686765,Nick Sogard,592454,Tommy Kahnle,R,L,atBat,Groundout,Nick Sogard grounds out to first baseman Colt Keith.,0,5,5,1,3,2,3,2,B,Ball,Changeup,CH,"rgba(39, 161, 39, 1.0)","rgba(0, 85, 254, 1.0)",0,0,1,2,0,2,87.5,80.2,3.21047,1.48054,14,0.431577,6.82752,19.2,8.4,-37.0,-1.1,13.0,1340.0,257.0,,,,,,,,,686765,Nick Sogard,,,1B,1,0,0,Groundout,26.8767,-32.4364,-8.40449,-0.160444,0.820664,0.903003,9.46518,-127.08,-4.09022,85.72,214.4,-1.86632,50.0028,5.11969,-13.6991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:46:56
63,777927,62,2025-05-15T00:46:00.711Z,2025-05-15T00:48:05.225Z,8,top,1,pitch,Called Strike,686765,Nick Sogard,592454,Tommy Kahnle,R,L,atBat,Groundout,Nick Sogard grounds out to first baseman Colt Keith.,0,5,5,1,3,2,3,3,C,Called Strike,Changeup,CH,"rgba(170, 21, 11, 1.0)","rgba(0, 85, 254, 1.0)",0,1,0,2,1,2,87.6,80.1,3.13054,1.4593,8,0.430602,6.76688,18.0,8.4,-35.9,-0.1,11.5,1293.0,259.0,,,,,,,,,686765,Nick Sogard,,,1B,1,0,0,Groundout,27.1878,-32.0368,-7.25147,0.0852762,-0.142939,1.87519,6.9932,-127.404,-2.08546,122.45,188.15,-1.98671,50.0046,5.2466,-11.8732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:46:56
64,777927,62,2025-05-15T00:46:00.711Z,2025-05-15T00:48:05.225Z,8,top,1,pitch,Ball,686765,Nick Sogard,592454,Tommy Kahnle,R,L,atBat,Groundout,Nick Sogard grounds out to first baseman Colt Keith.,0,5,5,1,3,2,3,4,B,Ball,Four-Seam Fastball,FF,"rgba(39, 161, 39, 1.0)","rgba(188, 0, 33, 1.0)",0,0,1,3,1,2,93.3,85.5,3.16055,1.40079,14,0.404091,6.93915,21.6,3.6,-16.6,15.0,6.6,2046.0,207.0,,,,,,,,,686765,Nick Sogard,,,1B,1,0,0,Groundout,29.0465,-15.481,-4.70952,8.96837,1.46128,1.7267,9.31404,-135.446,-6.83071,61.3,192.16,-1.40719,50.004,5.36002,-8.76799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:46:56
65,777927,62,2025-05-15T00:46:00.711Z,2025-05-15T00:48:05.225Z,8,top,1,pitch,Called Strike,686765,Nick Sogard,592454,Tommy Kahnle,R,L,atBat,Groundout,Nick Sogard grounds out to first baseman Colt Keith.,0,5,5,1,3,2,3,5,C,Called Strike,Changeup,CH,"rgba(170, 21, 11, 1.0)","rgba(0, 85, 254, 1.0)",0,1,0,3,2,2,86.1,79.7,3.18115,1.45121,11,0.435134,6.78364,19.2,8.4,-35.3,1.3,12.0,1263.0,258.0,,,,,,,,,686765,Nick Sogard,,,1B,1,0,0,Groundout,23.1216,-31.033,-7.25403,0.706607,-0.947089,2.37083,5.39872,-125.427,-0.901897,153.1,174.77,-2.17495,50.0016,5.24456,-11.6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:46:56
66,777927,62,2025-05-15T00:46:00.711Z,2025-05-15T00:48:05.225Z,8,top,1,pitch,"In play, out(s)",686765,Nick Sogard,592454,Tommy Kahnle,R,L,atBat,Groundout,Nick Sogard grounds out to first baseman Colt Keith.,0,5,5,1,3,2,3,6,X,"In play, out(s)",Changeup,CH,"rgba(26, 86, 190, 1.0)","rgba(0, 85, 254, 1.0)",1,0,0,3,2,2,87.0,79.7,3.08,1.39,13,0.433742,6.89467,19.2,9.6,-38.0,-1.7,13.4,1284.0,260.0,63.2,-35.0,5.0,ground_ball,medium,3.0,155.36,173.04,686765,Nick Sogard,,,1B,1,0,0,Groundout,26.713,-33.1813,-8.27156,-0.622966,-0.385055,1.20051,6.50937,-126.462,-3.25671,131.68,206.37,-1.92262,50.0029,5.17712,-13.3462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:46:56
67,777908,14,2025-05-16T23:35:43.883Z,2025-05-16T23:36:16.600Z,2,bottom,1,pitch,"In play, no out",686765,Nick Sogard,519242,Chris Sale,L,R,atBat,Single,Nick Sogard singles on a line drive to left fielder Eli White.,0,0,2,0,0,0,2,1,D,"In play, no out",Four-Seam Fastball,FF,"rgba(26, 86, 190, 1.0)","rgba(188, 0, 33, 1.0)",1,0,0,0,0,2,97.7,89.2,3.07,1.39,2,0.385859,6.83324,36.0,6.0,-20.9,7.9,-15.2,2217.0,111.0,96.9,13.0,211.0,line_drive,medium,7.0,66.2,112.84,686765,Nick Sogard,,1B,,0,0,0,Single,32.3988,-23.2441,9.6528,4.37563,0.173915,2.88743,-10.8146,-141.937,-1.1178,110.37,160.82,2.77882,50.0039,4.76614,19.7032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:47:04
68,777908,33,2025-05-17T00:14:26.675Z,2025-05-17T00:16:05.543Z,5,bottom,1,pitch,Ball,686765,Nick Sogard,519242,Chris Sale,L,R,atBat,Groundout,"Nick Sogard grounds out, pitcher Chris Sale to first baseman Matt Olson.",0,0,2,1,1,1,1,1,B,Ball,Slider,SL,"rgba(39, 161, 39, 1.0)","rgba(0, 0, 254, 1.0)",0,0,1,1,0,0,78.6,72.2,3.07,1.42616,13,0.480716,6.46313,14.4,10.8,-48.7,-4.1,12.4,2414.0,315.0,,,,,,,,,686765,Nick Sogard,,,1B,1,0,0,Groundout,22.8421,-35.1109,-6.01341,-2.23776,-0.247693,0.716598,-5.4508,-114.332,-1.28804,126.44,219.43,2.95642,50.003,4.76099,-7.88932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:47:04
69,777908,33,2025-05-17T00:14:26.675Z,2025-05-17T00:16:05.543Z,5,bottom,1,pitch,Swinging Strike,686765,Nick Sogard,519242,Chris Sale,L,R,atBat,Groundout,"Nick Sogard grounds out, pitcher Chris Sale to first baseman Matt Olson.",0,0,2,1,1,1,1,2,S,Swinging Strike,Slider,SL,"rgba(170, 21, 11, 1.0)","rgba(0, 0, 254, 1.0)",0,1,0,1,1,0,78.3,71.7,3.07,1.39,8,0.482351,6.38478,12.0,10.8,-48.2,-3.2,10.0,2398.0,299.0,,,,,,,,,686765,Nick Sogard,,,1B,1,0,0,Groundout,22.5978,-35.0386,-4.73719,-2.19917,0.0706231,1.8392,-5.04797,-113.926,1.30165,114.31,189.12,2.93755,50.0014,4.74622,-6.17342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:47:04
70,777908,33,2025-05-17T00:14:26.675Z,2025-05-17T00:16:05.543Z,5,bottom,1,pitch,"In play, out(s)",686765,Nick Sogard,519242,Chris Sale,L,R,atBat,Groundout,"Nick Sogard grounds out, pitcher Chris Sale to first baseman Matt Olson.",0,0,2,1,1,1,1,3,X,"In play, out(s)",Slider,SL,"rgba(26, 86, 190, 1.0)","rgba(0, 0, 254, 1.0)",1,0,0,1,1,0,79.5,72.5,3.07,1.39,14,0.475679,6.27479,12.0,10.8,-46.7,-3.0,10.4,2495.0,300.0,63.7,-5.0,18.0,ground_ball,medium,1.0,126.25,182.89,686765,Nick Sogard,,,1B,1,0,0,Groundout,23.9366,-34.7761,-5.29754,-1.94577,0.921674,1.76491,-3.05205,-115.665,0.660081,81.87,191.13,2.95161,50.0006,4.84188,-7.09261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:47:04
71,777908,52,2025-05-17T00:56:51.122Z,2025-05-17T00:58:19.115Z,7,bottom,1,pitch,Called Strike,686765,Nick Sogard,519242,Chris Sale,L,R,atBat,Single,"Nick Sogard singles on a sharp line drive to left fielder Eli White. Nick Sogard out at 2nd on the throw, left fielder Eli White to second baseman Ozzie Albies.",0,1,2,1,2,1,3,1,C,Called Strike,Slider,SL,"rgba(170, 21, 11, 1.0)","rgba(0, 0, 254, 1.0)",0,1,0,0,1,2,80.2,73.8,2.99749,1.35373,7,0.470183,6.53567,20.4,10.8,-43.9,-1.2,16.7,2355.0,302.0,,,,,,,,,686765,Nick Sogard,,1B,,0,0,0,Single,22.8275,-33.2784,-8.48633,-0.805903,-0.391962,1.43179,-4.98348,-116.684,-0.288932,131.94,200.12,2.87689,50.0016,4.70411,-11.6505,686765.0,Nick Sogard,1B,,2B,True,False,False,Runner Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:47:04
72,777908,52,2025-05-17T00:56:51.122Z,2025-05-17T00:58:19.115Z,7,bottom,1,pitch,Ball,686765,Nick Sogard,519242,Chris Sale,L,R,atBat,Single,"Nick Sogard singles on a sharp line drive to left fielder Eli White. Nick Sogard out at 2nd on the throw, left fielder Eli White to second baseman Ozzie Albies.",0,1,2,1,2,1,3,2,B,Ball,Slider,SL,"rgba(39, 161, 39, 1.0)","rgba(0, 0, 254, 1.0)",0,0,1,1,1,2,81.6,74.6,2.99749,1.39,14,0.462495,6.4424,12.0,9.6,-42.5,-1.2,9.1,2483.0,304.0,,,,,,,,,686765,Nick Sogard,,1B,,0,0,0,Single,24.5482,-33.274,-4.83368,-0.77743,1.95552,1.59268,-1.28862,-118.811,-0.454827,42.46,195.78,3.1339,50.0021,4.83244,-6.85159,686765.0,Nick Sogard,1B,,2B,True,False,False,Runner Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:47:04
73,777908,52,2025-05-17T00:56:51.122Z,2025-05-17T00:58:19.115Z,7,bottom,1,pitch,Ball,686765,Nick Sogard,519242,Chris Sale,L,R,atBat,Single,"Nick Sogard singles on a sharp line drive to left fielder Eli White. Nick Sogard out at 2nd on the throw, left fielder Eli White to second baseman Ozzie Albies.",0,1,2,1,2,1,3,3,B,Ball,Slider,SL,"rgba(39, 161, 39, 1.0)","rgba(0, 0, 254, 1.0)",0,0,1,2,1,2,79.8,73.1,2.96122,1.39,12,0.472266,6.62115,12.0,10.8,-46.8,-3.7,9.7,2331.0,303.0,,,,,,,,,686765,Nick Sogard,,1B,,0,0,0,Single,22.4123,-35.7025,-5.04264,-2.58936,1.41881,2.64416,-2.33551,-116.124,2.65965,62.92,167.39,3.09382,50.0037,4.88805,-6.86468,686765.0,Nick Sogard,1B,,2B,True,False,False,Runner Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:47:04
74,777908,52,2025-05-17T00:56:51.122Z,2025-05-17T00:58:19.115Z,7,bottom,1,pitch,"In play, out(s)",686765,Nick Sogard,519242,Chris Sale,L,R,atBat,Single,"Nick Sogard singles on a sharp line drive to left fielder Eli White. Nick Sogard out at 2nd on the throw, left fielder Eli White to second baseman Ozzie Albies.",0,1,2,1,2,1,3,4,X,"In play, out(s)",Slider,SL,"rgba(26, 86, 190, 1.0)","rgba(0, 0, 254, 1.0)",1,0,0,2,1,2,80.3,73.6,3.07,1.39,7,0.470103,6.48156,22.8,10.8,-44.0,-1.4,19.0,2510.0,309.0,102.5,24.0,355.0,line_drive,hard,7.0,65.35,109.06,686765,Nick Sogard,,1B,,0,0,0,Single,23.766,-33.6294,-9.80914,-1.05717,-0.287732,1.84526,-4.63954,-116.89,0.642778,127.97,188.96,3.00273,50.0049,4.74545,-13.4604,686765.0,Nick Sogard,1B,,2B,True,False,False,Runner Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-20 20:47:04
